数据ID,用户ID,商品ID,评论时间戳,评论标题,评论内容
TEST_1672,1062610.0,PRODUCT_201882,1346083200,挺好的,"挺好的,看起来很好,书吗,没严格要求"
TEST_1673,800223.0,PRODUCT_119093,1321804800,"大力推荐,值得一看.","作者视野广阔,观点中肯,送给老爸看,反应很赞.所以大力推荐,值得一看."
TEST_1674,86252.0,PRODUCT_324063,1316448000,喜欢,"因为夏达所以买了,结果没让我失望,是值得收藏的好书。"
TEST_1675,313231.0,PRODUCT_372320,1313769600,一般,"很多内容比较一般,缺乏深度。"
TEST_1676,48946.0,PRODUCT_238701,1358784000,很好。,"儿子很喜欢!天天都看上一阵,超赞!"
TEST_1677,113704.0,PRODUCT_241371,1330099200,质量不错,"到手后看包装和外形挺好的,使用了一下挂的挺干净的,也许是第一次用电动刀的幻觉吧。 不过声音好像有一点点大,不知道是不是正常的。 还有包装上似乎没有防伪验证,不知道是否是正品,不过对于我来说好用就行了。"
TEST_1678,51660.0,PRODUCT_241410,1285516800,给我爷爷买的,"九十岁的人了,对他来讲字小了啊,看样子要用放大镜看了哦!有时间我也看看,神曲到底是什么东东"
TEST_1679,13396.0,PRODUCT_18607,1324483200,好书,"这本书让我受到启迪,很喜欢。"
TEST_1680,173733.0,PRODUCT_327612,1314288000,很好用喔!,"千万不要用拨的,一直转就对了,很适合女生用的东西。"
TEST_1681,156802.0,PRODUCT_365142,1341590400,不错,"研究中,看的有点晕,书是很不错的"
TEST_1682,598754.0,PRODUCT_419012,1370448000,不错,"孩子点名买的,买了很有用。"
TEST_1683,176856.0,PRODUCT_61522,1316361600,还行,"电脑桌有一个螺丝拧不上,储物柜螺丝较难拧,其他还好,就是只送到学校门口,自己提货太重太麻烦。希望能真正做到送货到楼下。"
TEST_1684,435693.0,PRODUCT_484685,1379779200,不错,"东西非常满意!货真价实,物有所值~~~好评!"
TEST_1685,931.0,PRODUCT_474509,1358438400,还行吧,"书的印刷质量不行,但这是最便宜 的,没办法"
TEST_1686,851089.0,PRODUCT_179040,1338134400,速度快!!,"一块买了两箱字帖,发货好快啊!有优惠,包装也不错,下次还来!"
TEST_1687,310274.0,PRODUCT_326892,1243958400,通俗易懂的经典之作,"难得一见的好书,将管理这件事说得通俗易懂,而且又极具实用性和操作性,看了后如醍醐灌顶!值得反复细细品味和掌握!"
TEST_1688,1217641.0,PRODUCT_305918,1301328000,还不错,"洗完脸以后感觉皮肤滑滑的,就是有点干。"
TEST_1689,1243606.0,PRODUCT_324149,1286985600,书不错,"书不错,看了有用,关键是身体力行"
TEST_1690,28601.0,PRODUCT_83724,1351958400,味道有点怪,"我买了不同口味的三袋,只有这个口味味道有些奇怪"
TEST_1691,493314.0,PRODUCT_499806,1365350400,很好的书,"不愧是名著,值得一看。"
TEST_1692,28369.0,PRODUCT_389248,1340208000,实用,"外光精美,小巧,可用15G,携带方便。U盘使用的时候略微发热,不影响使用,速度还挺快的。"
TEST_1693,13774.0,PRODUCT_192237,1379347200,喜欢,蛮喜欢的  内容到形式  对我的英语有很大提高
TEST_1694,790890.0,PRODUCT_306660,1310400000,满意,"送货很快,正好赶上用,很开心。"
TEST_1695,266265.0,PRODUCT_269328,1343059200,书很不错,"亚马逊的速度真够快的,一天时间就受到货了,很喜欢这套书,虽然比起其他教材贵了不少,不过实用性强。很赞~"
TEST_1696,306057.0,PRODUCT_320247,1245513600,不错,"不错,书的质量很好,几乎没有损坏。"
TEST_1697,426786.0,PRODUCT_130737,1273161600,"分数是给hyde的,是给歌曲的!","如果是hyde饭那这张专辑应该是必收的了,特别是对于不是每张hyde solo专辑都有的亲来说。偶是买了日版初回限定200多一点入手的还送了海报,日本的盘就是做的精致,并且专辑封面是遇热会变图像的设计。与原版比起来这张引进版虽然囊括了日版初回限定的所有内容(日版普通版不带DVD)但做工设计方面都较之日版粗糙很多(当然和市面上的其他国产和引进盘没什么区别),原版的歌名全是英文的而引进版全部翻译成中文让我很无语。不知道碟上有没有翻译成中文。 总的来说,如果没有买日版的亲就应该收了这张引进版,毕竟差100多块钱,内容却全有,所以做工上的不足还是可以忍受的(实在不能忍受就买原版吧)设计的风格保留了原版的整体风格只是“朴素”了。 所以,没有买日版的亲这张必收,如若买了日版初回限定的亲就不用浪费钱了。"
TEST_1698,978.0,PRODUCT_474509,1357056000,阅读起来还是有点困难,"质量完全没有问题,英语差,有些没看懂。"
TEST_1699,864797.0,PRODUCT_230301,1321372800,好书啊,"全面地分析了五部作品的人文背景,语言平实简练,就书本的印刷与包装也是一流的"
TEST_1700,756620.0,PRODUCT_59221,1269964800,效果明显呀,"价钱不算很便宜,但是我不知道它是不是正品,还是比较相信JOYO的.用着很不错"
TEST_1701,170668.0,PRODUCT_514686,1248192000,如题,用在平时一些保健上面觉得还可以 但是要是真的碰到有急诊就不行了 没有什么效果
TEST_1702,797696.0,PRODUCT_393998,1287417600,敬仰的大师,"虽然看他的《喧哗与骚动》很辛苦,却很喜欢这个书名,来自莎士比亚笔下麦克白的经典台词:人生如痴人说梦,充满了喧哗与骚动,却没有任何意义。但愿这本短篇小说能够读的轻松点。"
TEST_1703,505034.0,PRODUCT_347642,1333036800,很好很好~,一看就觉得是正版的那种~~纸张很不错~~
TEST_1704,128734.0,PRODUCT_30081,1346860800,还不错,"孩子还没有用,看上去还行。"
TEST_1705,608522.0,PRODUCT_18605,1246896000,喜欢匪大~,"爱上匪大的书,都很不错~支持!!"
TEST_1706,263367.0,PRODUCT_131244,1371052800,我们头上的灿烂星空,"本书他人推荐,目前还没有看,听说很不错.书的质量很好。"
TEST_1707,308155.0,PRODUCT_416088,1226505600,卓越优越,"我在网上买的东西很实惠,质量也不错  !!希望大家信赖卓越"
TEST_1708,809328.0,PRODUCT_78910,1366646400,管理,"看完这本书 ,让值得学 大家学习这本书"
TEST_1709,324742.0,PRODUCT_186855,1375891200,不错,"内容分布的很合理,我都离开大学几年了,离开高中更是不知道多久。感觉在词汇和口语上的举例非常有用"
TEST_1710,44155.0,PRODUCT_331335,1363968000,便宜好用,便宜又好用  手感也还过的去
TEST_1711,28063.0,PRODUCT_44846,1338912000,不喜欢青舟,不喜欢青舟。这样的人物也太假了。有这么忍耐着被人欺负的?
TEST_1712,49921.0,PRODUCT_377981,1356537600,满意,"还可以吧,带完以后放在护理液中不容易散开。"
TEST_1713,8834.0,PRODUCT_106793,1281196800,质量好差,在新华书店看到的比这质量不知道好多少倍。质量太差了。
TEST_1714,292388.0,PRODUCT_291903,1348761600,"88.47购入,物有所值!","88.47购入。USB3.0往U盘复制东西速度41M/S,不错。芯片厂商: Innostor(银灿),芯片型号: IS916。闪存类型查不出来!"
TEST_1715,381083.0,PRODUCT_278810,1367078400,帮朋友买,之前我就看中的是这款手机··觉得很不错。所以这次帮朋友买·  支持国产····
TEST_1716,1392262.0,PRODUCT_444332,1233849600,不错,"卓越挺细心的,包装挺好的,书质量蛮好的。"
TEST_1717,972210.0,PRODUCT_152221,1359216000,Dilapidated,"This book is dilapidated by long time storage. The pages have gone yellow, and both the cover and inside the book is covered by dust. I used some alcohol to swipe them away, but there is still some stain. Still, I don't want to exchange the book, cuz others may also be dilapidated. :("
TEST_1718,222804.0,PRODUCT_311813,1366992000,还好,精装版 像是儿童读物 !
TEST_1719,152281.0,PRODUCT_412030,1344355200,"够炫,够风","很炫的东东,风量也可以,稍微有点小噪音,不过可以接受!做工一般,不过必竟价格在那儿摆着呢!总的来说还可以,推荐筒子们入手~^v^"
TEST_1720,77364.0,PRODUCT_82381,1377187200,东西到的很快,"正在用,不错,外包装不错"
TEST_1721,127751.0,PRODUCT_24220,1292860800,产品很不错哦,"书买回去了,这个价格的这个包装的书很超值,爸爸很喜欢,谢谢卓越了"
TEST_1722,1034113.0,PRODUCT_185548,1319040000,"发货很快,书的质量还可以,纸质不是特别好,不过这个价 值了","发货很快,书的质量还可以,纸质不是特别好,不过这个价 值了,这本书其他网店都没货,说明卓越的商品还是非常齐全的"
TEST_1723,569.0,PRODUCT_296267,1333036800,还记得当中的某些情节,"那种和命运抗争精神值得每个人去学习和奋斗,也许我们没办法得到自己想要的结果 但是我们至少可以获得一次机会 去拼总会赢的"
TEST_1724,86217.0,PRODUCT_237568,1370016000,2分钟时控很必要,"经常刷牙不够时间,这次好了。"
TEST_1725,283491.0,PRODUCT_325510,1369929600,送货非常快,"上午下单,下午送到。送货大哥人非常好,比京东强百倍啊。。。书的质量也很好。如果书的包装再厚一点就更好了,毕竟纸做的容易磨坏。"
TEST_1726,653089.0,PRODUCT_213711,1340035200,专家写的就是靠谱,"专家写的还是很放心的,内容比较全,挺好"
TEST_1727,410214.0,PRODUCT_478377,1367769600,体验装,DOVE多芬养根韧发系列洗护  发很好 值得推荐
TEST_1728,13222.0,PRODUCT_14781,1284048000,不好用,"味道很怪,也不好吸收"
TEST_1729,378586.0,PRODUCT_13464,1308153600,惋惜,翻译得有点拙。我相信原文是不错的。
TEST_1730,135.0,PRODUCT_324205,1383580800,宝宝类,"很棒的纸张,难易适度,画面优美,宝宝很喜欢!"
TEST_1731,924699.0,PRODUCT_128315,1380902400,挺好,"外观时尚,小巧美观,就是屏幕分辨率有点低,整体不错"
TEST_1732,344355.0,PRODUCT_369431,1359475200,质量很好,"书包装得很精致,让人很有兴趣读,值得珍藏,喜欢这本书。"
TEST_1733,397978.0,PRODUCT_122980,1362585600,"字体太小,不得已退货。","字体太小,不得已退货。希望在介绍时能说明字体大小,这样就不会买来再退了。"
TEST_1734,214654.0,PRODUCT_145115,1332518400,书很好,"很难买到,用着比较靠谱"
TEST_1735,115613.0,PRODUCT_411719,1271692800,很实用,"非常实用的一本书,有很多平时的一些小毛病的治疗方法。主要是得坚持。"
TEST_1736,495488.0,PRODUCT_212993,1349712000,特别好,"优秀的作者,优秀的作品,不需要评论"
TEST_1737,363743.0,PRODUCT_429047,1317139200,很八错,刚开始阅读中……还不错 还是英文原版比较给力
TEST_1738,827731.0,PRODUCT_86567,1344528000,凡客的成功值得学习,"凡客的成功原因值得学习,技术领先。客户体验至上。品牌文化顺应互联网时尚消费的潮流。"
TEST_1739,164252.0,PRODUCT_57425,1371225600,排版不实用,"这本书是横着的,上下短,左右长,看着不舒服。放在书架上,就这一是凸出来的。具体内容我还没看,但从目录看包括10个测评。相当于与10个坐标,如果每个坐标都准确定位,最后就能定位自己。"
TEST_1740,176173.0,PRODUCT_218220,1287072000,不错哇,"专业复习书,很实用的,非常不错----"
TEST_1741,69638.0,PRODUCT_405656,1333209600,大家可以考虑,还好!内容详实。可以学到东西。
TEST_1742,76865.0,PRODUCT_189802,1343923200,功能简便 仅仅适合家用,使用方便 就一个按钮 但煮好咖啡不会自动断电 不方便 烧咖啡的时间是很短  但 过滤的不够彻底 我每次使用都垫3层滤纸  帮助彻底释放咖啡  没什么塑料味道 这个应该比其他杂牌强
TEST_1743,557881.0,PRODUCT_157968,1379779200,精辟,"语法填空的书不多,找了很久,还蛮不错的!"
TEST_1744,393248.0,PRODUCT_474726,1224345600,不错,如果你喜欢廖一梅 如果你上豆瓣
TEST_1745,714442.0,PRODUCT_57794,1371657600,太合胃口了,看了半本才来评论的 昨天拿到书就忍不住开始撸了 撸了半本觉得这货简直是为我量身定制的【泥垢  为了写小说查资料我都已经先后买了一大堆价格不菲的语言官腔又专业的打死我也看不懂的唐代民俗服饰用品日常生活介绍丛书了= =居然没有一本看得我这么舒爽 赶脚一下子开窍了 最有良心的是参考资料居然也附上了 好欢脱 比网上的电子版多了不少内容 还居然只要十来块钱【是吗? 感动得我好想哭啊喜大普奔
TEST_1746,564601.0,PRODUCT_114365,1326902400,该套书不错,"该书不错,宝宝很喜欢,很适合宝宝看。 在店里买时8.2折,还是在网上买划算。"
TEST_1747,764220.0,PRODUCT_283701,1372176000,宝宝蛮喜欢的,在慢慢教宝宝呢  小宝贝还不是有耐心的学啊
TEST_1748,32769.0,PRODUCT_524861,1366214400,一般,"手感同原装的差很多,就又买了一个原装的。"
TEST_1749,1035919.0,PRODUCT_186779,1371052800,属于小鬼的文字,"小鬼的文字,像一个朋友,听她娓娓道来属于她的故事。很爱很爱这本书。从中讲述她的奋斗史。爱她,爱她的正能量。"
TEST_1750,3825.0,PRODUCT_135269,1296316800,物美价廉,"字儿的确是小点儿,但是显得很专业很权威。书很厚,价钱真是很合适。内容、印刷神马的就不用啰嗦了,质量很好。"
TEST_1751,585667.0,PRODUCT_1032,1234368000,不咋地,"这书真没啥看头,跟明朝那些事儿比差远了"
TEST_1752,447856.0,PRODUCT_149735,1297180800,两本一起买的,"用这种轻松的语调诉说历史,表达睿智,更能让人感兴趣,也能学到更多的东西,毕竟兴趣才是最好的老师吗。希望快出第三册。"
TEST_1753,334473.0,PRODUCT_218434,1341331200,比较一般,"用了几个月,感觉有点松松的样子,螺丝不太紧。"
TEST_1754,357695.0,PRODUCT_213394,1377619200,喜欢,"这本书和当时的历史背景是息息相关的,我是八十年代的人,还能体会一些,九十年代以后的人可能就感触不到了,是本励志的好书"
TEST_1755,1025707.0,PRODUCT_181571,1238860800,很喜欢,"喜欢这本书,视角独特,看完书可以再看电影"
TEST_1756,106148.0,PRODUCT_204229,1366560000,"本书虽然30元左右,但拿在手里很厚重,铜版纸印刷的吗?","不错的印刷纸张,不过里面的字体还是可以稍微大一号的"
TEST_1757,143303.0,PRODUCT_126386,1379174400,满意的,"物流很快,商品正版,在这里买书确实不错!"
