数据ID,用户ID,商品ID,评论时间戳,评论标题,评论内容,评分
TRAIN_19101,131865.0,PRODUCT_341332,1267372800,不错哦,"比较滋润,很柔和,但更加适合干燥肤质的人,不过油性皮肤可以使用完BB霜之后,再附上一层薄薄的粉底液,效果就非常完美了,可以遮挡皮肤的一切问题,看起来自然贴合,完美抚平。",4.0
TRAIN_19102,419122.0,PRODUCT_290176,1361980800,很好的书,"挺快的,书也很好,比较实惠,好评",5.0
TRAIN_19103,491489.0,PRODUCT_499446,1227024000,看哭了。。。。。,"不至自己看得感动,借个朋友看的都说好看,而且都哭了,不管嘴皮子又多硬的。。呵呵",5.0
TRAIN_19104,593582.0,PRODUCT_194591,1329926400,还行吧,"是自学的,所以有很多不明白,书中是证明居多,好像要结合高教的数分才能学好",5.0
TRAIN_19105,724699.0,PRODUCT_47486,1302019200,买书在卓越很放心,"收到东东,真的不错,物流很快,质量也很好,以后买东西在卓越还是很放心的。希望卓越可以继续好服务\(^o^)/~",4.0
TRAIN_19106,12875.0,PRODUCT_234386,1185206400,"我是预订用户,赠品只有一个纸质的书袋,正常吗?","怎么和你们网上上对预订用户的那么多赠品有这么大的出入啊,我是哈利波特迷,很喜欢那些赠品,怎么这样呢?和在书店买有什么差别啊?",5.0
TRAIN_19107,1610.0,PRODUCT_123494,1376496000,"恩,可以","版本可以,印刷过关 足够阅读了",5.0
TRAIN_19108,3199.0,PRODUCT_525514,1380211200,还可以吧,"内容还行,还是更喜欢野夫的散文。书签还不错 。",4.0
TRAIN_19109,605818.0,PRODUCT_121157,1337097600,性价比很高,"部门买来作为奖励员工的礼物,办公使用感觉非常好,性价比高",5.0
TRAIN_19110,72149.0,PRODUCT_441014,1356624000,"收到,读写速度什么的都不错","收到,包装完好,装上用了下,读写速度不错,这个跟个人手机也有关系,所以,很不错了!",5.0
TRAIN_19111,557240.0,PRODUCT_517360,1340640000,宠物剪,"限位梳装不上去,用过之后,狗狗的毛卡在缝里无法清理干净。总的来说,还行吧",3.0
TRAIN_19112,126810.0,PRODUCT_412465,1307894400,好书,"浅显易懂,是学分子动力学入门的好书籍,一下买了3本。呵呵",5.0
TRAIN_19113,1398373.0,PRODUCT_450205,1369756800,很不错啊啊啊啊啊啊啊啊,质量不错  光盘很好的哦,4.0
TRAIN_19114,182442.0,PRODUCT_207942,1343059200,不错,"奶瓶不错,玻璃瓶身透亮厚实,奶嘴还未使用不知确切效果,不过看样子不错。",5.0
TRAIN_19115,301526.0,PRODUCT_71842,1255449600,很实用,"准备要个孩子在网上挑了这本书送给老婆,还真是选对了老婆很喜欢,书不错写的非常全面详细,又科学实用,还都是这方面的专家写的太好了。",5.0
TRAIN_19116,476031.0,PRODUCT_495259,1375286400,人生需要揭穿,"很好,包装很好,文字也不错,值得一看",5.0
TRAIN_19117,27861.0,PRODUCT_282001,1203955200,安安的评论,"在这个冲动的感性社会里,浮躁任性的年轻人都应该读一读。",4.0
TRAIN_19118,932115.0,PRODUCT_294311,1276444800,爱死了,"快乐是要共同分享的,因为你快乐所以我也快乐。这书就是这样,因为快乐所以要推荐给大家",5.0
TRAIN_19119,98021.0,PRODUCT_53978,1340553600,还行,整体说还行吧、不是很喜欢。,4.0
TRAIN_19120,972422.0,PRODUCT_385804,1218038400,好,感觉还可以  但是为什么要一本本发哟  呵呵,4.0
TRAIN_19121,17557.0,PRODUCT_509697,1364054400,很好,"不错的书,字体较大,较为清晰",5.0
TRAIN_19122,1108572.0,PRODUCT_231340,1361980800,还可以,"没有炸蓝,做食物有很大的局限。",3.0
TRAIN_19123,19890.0,PRODUCT_483756,1355760000,"很不错的皮套,皮料很好,细节处都很完美!","很不错的皮套,皮料很好,细节处都很完美!",5.0
TRAIN_19124,259819.0,PRODUCT_260441,1336320000,戒烟有点效果,"之前每天至少要抽10支烟,现在还好,8支吧。雾化器还没用完,再看看。",4.0
TRAIN_19125,22801.0,PRODUCT_482457,1316534400,"很不错的一本书,推荐",无论是质量还是价格都比学校附近的书店里的同类书籍要好得多,5.0
TRAIN_19126,314582.0,PRODUCT_521214,1367856000,"铁三角做工精致,音质完美","音质很好,刚开始有破音,是因为没煲开,越听越好。包装很好,厚厚的两层气泡纸,送的耳机套和线盒也很不错。",5.0
TRAIN_19127,363176.0,PRODUCT_410667,1251388800,不错的设计排版书,"很系统的介绍排版问题,适合设计师指出之用。",5.0
TRAIN_19128,202978.0,PRODUCT_48099,1285257600,很好~,"很好,还有MP3光盘",4.0
TRAIN_19129,325227.0,PRODUCT_274650,1378051200,"凡事都要做到卓越,不要自暴自弃","以前看过一些军事类的,比如特种兵题材的,虽然不是男的也看的热水沸腾~~ 《红圈》讲海豹突击队,三联周刊还有一个报纸报道过这个教官,一个很男汉子。书写的却很诚恳,一点一滴讲他老爸怎么把他扔在天平洋上,完成成人礼,然后是梦想要去海豹突击队,弄了多少回都没有办法,还是没有进去海豹突击队。 要是我估计早就放弃了,这个人就是能扛,还曲线救国,先去了军队,然后一步步,最后终于到了海豹突击队。 在海豹的训练真不是人盖的,这个人居然能活的挺好,参加各种战斗……默默了,男默女泪麽? 最后当教官,开发心智训练,真开眼了。到最后都让我再一次感叹:凡事都要做到卓越,不要自暴自弃啊,亲",5.0
TRAIN_19130,246595.0,PRODUCT_201980,1310745600,还不错,"都是彩色图画,图样也挺丰富。",4.0
TRAIN_19131,13548.0,PRODUCT_87696,1379692800,"这套书挺好看的,希望再出下集。","猫王123都非常好看,很精彩。",5.0
TRAIN_19132,57504.0,PRODUCT_26090,1341763200,插画很不错,送来的时候书本身已经有些变形了。。。在书角部分 不是运送过程中造成的 也认了吧 书比想象中大好多。。。感觉很不错,4.0
TRAIN_19133,120509.0,PRODUCT_59255,1219852800,:-),"喜欢封面的设计风格,典雅中还有点古色。 买了此版本的三言系列,只是对字体略感不满,更喜欢清秀一些的字体。",4.0
TRAIN_19134,98368.0,PRODUCT_104565,1182096000,中国古老的文化展现,"一开始是听同事说这个书很好看的,于是自己就买了一本先看看!结果发现真的是很不错,故事写的很精彩,专业性也很强!于是我就买了其余的三本!   我觉得在盗墓的故事里,也体现了我们中国古老的文化.虽然我们现在都是无神论者,但是世界上还是有很多东西是科学所解释不了的!现在非常期待,有哪一位导演能给拍成一部电影,那就经典了!哈哈哈",5.0
TRAIN_19135,608277.0,PRODUCT_96919,1370361600,"收到的东西不错,正在仔细阅读,赞!","收到的东西不错,正在仔细阅读,赞!",5.0
TRAIN_19136,548117.0,PRODUCT_398681,1231948800,德川家康,"很不错的书。在图书馆看的。翻译过来的总会有些,翻译水平总是有限制的。很值得看的书",4.0
TRAIN_19137,596954.0,PRODUCT_141011,1217433600,我认为很不错,我认为很不错。以后需要什么一定再到卓越来买。咨询也很满意。,5.0
TRAIN_19138,262713.0,PRODUCT_447538,1372608000,还可以 不过都是讲的基础 还没仔细看,书挺厚的 还有一张cd  纸质也不错,4.0
TRAIN_19139,839109.0,PRODUCT_288119,1302364800,评论,"送货挺快的,下订单的第二天就收到了。但感觉低音效果不是很理想,可能需要配一个好一点的耳机。",4.0
TRAIN_19140,66376.0,PRODUCT_439829,1356105600,刑事诉讼法练习题集(第2版),"不错,跟教材配套用挺合适的。",5.0
TRAIN_19141,623993.0,PRODUCT_12403,1299168000,还不错,"还不错,是玻璃的,就是感觉比较脆,摔下去肯定碎,我用过其他牌子玻璃的很厚实,不知道是否是玻璃的材质不一样。 另外就是盖子不是蓝色的,因为不是我签收的,别人也没验货。。。 29.9很便宜了。。。",4.0
TRAIN_19142,61662.0,PRODUCT_450214,1316534400,这一系列丛书质量都很不错,"中华书局的这一系列“中华经典名著全本全注全译丛书”似乎都是北京市白帆印务有限公司承印的,质量都很不错。精装封皮,简洁大方,有塑膜(相比之下,同是中华书局的“中华国学文库”系列丛书有不少是没有塑膜的,就易脏易磨损)。 我收到的这本《孟子》是10年9月第2印,纸质白皙、光滑、厚实,正文小四号、清晰。篇首有题解,每章之后隔行附注释与译文,总体看来排版也不错。而且折后价格也不算贵,可算得上价廉物美了。只给4分的理由是这是简体横排的,精装比较占空间。比较而言,个人比较喜欢“中华经典藏书”系列那样的平装精品,可惜那系列又多非足本。 (其实我个人真的非常希望中华书局出版的繁体竖排版古籍或经典名著也能够达到“中华经典藏书”系列那样的平装精品质量)",4.0
TRAIN_19143,134765.0,PRODUCT_233514,1364832000,很好,"很新的书,孩子很喜欢.",5.0
TRAIN_19144,424468.0,PRODUCT_481563,1329753600,实惠之选,"书很大,包含了国富论和道德情操两部分,非常实惠。还没有全部看完,所以不能对翻印质量有什么评价,初步印象还可以。",5.0
TRAIN_19145,2739.0,PRODUCT_187497,1320768000,红头发安妮,"一直耳闻此书,喜欢天马行空的想象力和纯真的质朴。尚未开始阅读,但可以预见是一段美妙的心灵之旅。",5.0
TRAIN_19146,1061632.0,PRODUCT_201083,1349712000,书好速度快,"书好速度快,希望能够再次光顾!",5.0
TRAIN_19147,2199.0,PRODUCT_120294,1334937600,"书是正品,光盘发音也很清晰,支持!","经常在卓越买书,质量没话说。",5.0
TRAIN_19148,185034.0,PRODUCT_289601,1324742400,还行,"咖啡味道不重,口味淡的可以试试。",4.0
TRAIN_19149,995345.0,PRODUCT_230069,1300723200,比较简单,"书的纸张蛮好的,但是写的内容有点少了,我看书挺慢的,但是歇歇停停2天看完了。 不过总的说来还是不错的。",4.0
TRAIN_19150,1197211.0,PRODUCT_291528,1364400000,"手机还不错,屏显也给力,相机像素偏低。内置系统文件占用内存太多。","手机不错,已经完美root。店家补差价态度不及格,在此给予差评。内置系统文件占用内存太多,ROOT后解决。",5.0
TRAIN_19151,199112.0,PRODUCT_382758,1270915200,告别就是死亡的一点点,总的来说是文学价值高于推理价值。我喜欢这种类型的推理小说。黑色,5.0
TRAIN_19152,130401.0,PRODUCT_12710,1340985600,很好~,"本来还担心书的质量问题,但一切都很好~",5.0
TRAIN_19153,320556.0,PRODUCT_345682,1375286400,开箱之后发现盒子封口是开着的。。。,"红色的有促销,省了一百。开箱之后外观良好 但是开盒子的时候发现居然封口没粘。。。很诡异。。刮开防伪发短信查了是正品,但是这密封条都没粘上。。耳机线确实略硬,但弹性不错,还得煲一下才能说音质怎么样。",5.0
TRAIN_19154,22962.0,PRODUCT_453649,1330963200,还不错,"此书宣传的噱头很大,内容也还不错。",4.0
TRAIN_19155,1123335.0,PRODUCT_241230,1212595200,"非常有用,非常喜欢。","从《求医不如求己》开始喜欢中医,后来又看了《人体经络指南》、《人体使用手册》。但觉得这本书写的最好,当然〈黄帝内经〉白话版也很好。作者没有保留自己的智慧。中医真是太伟大了,现在强烈讨厌西医,尤其是动不动就用抗生素的儿科!",5.0
TRAIN_19156,127229.0,PRODUCT_192031,1357056000,很好哦,"这本书的内容是没话说啦,这本新版很漂亮,给人很舒服的感觉",5.0
TRAIN_19157,3528.0,PRODUCT_270232,1346860800,很好很详尽,很好很详尽  虽然内容简单但实用,5.0
TRAIN_19158,219892.0,PRODUCT_70032,1380297600,还行,"一套卷子,送的卡片几乎没用",4.0
TRAIN_19159,47343.0,PRODUCT_329774,1328630400,一般,"一分钱一分货,茶味道不怎么好。",3.0
TRAIN_19160,600102.0,PRODUCT_417068,1321545600,好,"癌症是社会性疾病,需要大家共同面对与探讨",4.0
TRAIN_19161,208039.0,PRODUCT_423500,1324569600,商品评论,"这本书的内容挺符合我的需要的,音频也比较清晰。",5.0
TRAIN_19162,30372.0,PRODUCT_83778,1338220800,一般,音质一般啦。。。听着感觉声音有点闷。。。,3.0
TRAIN_19163,138170.0,PRODUCT_407428,1323792000,很好,"这个U盘很给力,漂亮,性能好",5.0
TRAIN_19164,355766.0,PRODUCT_324038,1364486400,影视合成,"一二两版都买了,内容没什么区别,浪费钱了",5.0
TRAIN_19165,288824.0,PRODUCT_451705,1377100800,挺好的,"挺的挺好的,宝宝爱吃",5.0
TRAIN_19166,49591.0,PRODUCT_65843,1268236800,评论,"从这本书上可了解到基本的营养知识,对平时饮食结构调整有帮助。",4.0
TRAIN_19167,248498.0,PRODUCT_70351,1378742400,陈晓首部写真晨晓写真,"写真书籍的质量很不错,很满意,谢谢!",5.0
TRAIN_19168,5201.0,PRODUCT_445546,1282752000,我爸妈喜欢~,"爸妈挺喜欢的~在电视上看了就买了~不过还是看碟片比较清楚,书里面文字较多,爸妈看着挺累的",3.0
TRAIN_19169,396276.0,PRODUCT_117593,1323964800,推荐下!,"建议业内同仁好好看看,还算实用些。",5.0
TRAIN_19170,3542.0,PRODUCT_172656,1284825600,值得,"之前就听说过这本书好看,一直到暑假才买来看,果真没有让读者失望,很值得看的一本书。",5.0
TRAIN_19171,34997.0,PRODUCT_228551,1379952000,好,"好,挺不错的,书的内容挺充实",4.0
TRAIN_19172,423543.0,PRODUCT_348163,1358438400,还不错,"买了同一系列的好多册,还可以",4.0
TRAIN_19173,305900.0,PRODUCT_211660,1270828800,正版 的,"字迹清晰,没有错别字。正版的没的说",5.0
TRAIN_19174,5924.0,PRODUCT_29403,1299600000,"都是经典。一杯咖啡,一碟曲奇,一曲jazz","非常老的歌曲了,但也因此被称为经典,鉴于当时的录音技术,建议不要对现代还原技术抱有太大的期待。 有背景说明的小册子,即便是初听jazz,也能获得不少有用信息,或许该说音乐没有界限。 选曲方面,嗯,是的,是挺适合初学者的非常不错的合集,或者说,想了解下那个时代,这真是现在能买到的少有的不错的合集。 听到As time goes by,突然有种说不出的感觉,也许是年龄大了,非常怀念的调子。 整套碟包装可以,当然并不完美,缺点有两个 1、有两张碟无法通过快速转换(轨道转换失败),这意味着碟上信号并不足够清晰,换用慢速纠错读取可以通过 2、拿进拿出不方便,对于长时间收藏cd的来说,这确实是一个让人皱眉的设计,这样格纳可能较容易产生磨损 老实说这两点是国产cd通病,基本在国产cd内发现此两个缺点通常不会感到惊讶;当然这是与进口cd对比得出的结论,至少目前在我的进口cd收藏中尚未发现此类问题,一些常见知名出品公司的cd中也较少出现此类现象。虽然这个对比并不公平——显然我的收藏中国内cd明显多于进口cd,但显然我是希望国产cd能有所改进,起码,这套cd各方面都很不错了,真的,即使再加点价格,也请不要在这么华丽的外表下塞进两个背道而驰的瑕疵。 最后要说的 ,价格!是的,与进口cd相比,这个价格确实很有竞争力——国产cd一项有竞争力,于是我决定暂时忍受这两个缺点。 总结,曲目喜欢,小册子喜欢,cd质量本身略有遗憾——幸好我使用ipc接imt620聆听,基本不需要拿出第二次了~ 对于只是想在一个慵懒的午后,喝上一杯咖啡,吃点小饼干,并同时给自己来点背景音乐的,绝对会有惊喜。至于专业爱好者,显然我只能说这不是一套发烧碟",5.0
